sparsity_dict: {'0-self_attn.q_proj': 0.525, '0-self_attn.k_proj': 0.5, '0-self_attn.v_proj': 0.47500000000000003, '0-self_attn.o_proj': 0.525, '0-mlp.gate_proj': 0.525, '0-mlp.up_proj': 0.525, '0-mlp.down_proj': 0.45, '1-self_attn.q_proj': 0.525, '1-self_attn.k_proj': 0.525, '1-self_attn.v_proj': 0.525, '1-self_attn.o_proj': 0.5, '1-mlp.gate_proj': 0.5, '1-mlp.up_proj': 0.5, '1-mlp.down_proj': 0.47500000000000003, '2-self_attn.q_proj': 0.47500000000000003, '2-self_attn.k_proj': 0.47500000000000003, '2-self_attn.v_proj': 0.525, '2-self_attn.o_proj': 0.525, '2-mlp.gate_proj': 0.47500000000000003, '2-mlp.up_proj': 0.47500000000000003, '2-mlp.down_proj': 0.45, '3-self_attn.q_proj': 0.525, '3-self_attn.k_proj': 0.45, '3-self_attn.v_proj': 0.55, '3-self_attn.o_proj': 0.5, '3-mlp.gate_proj': 0.55, '3-mlp.up_proj': 0.525, '3-mlp.down_proj': 0.55, '4-self_attn.q_proj': 0.47500000000000003, '4-self_attn.k_proj': 0.55, '4-self_attn.v_proj': 0.47500000000000003, '4-self_attn.o_proj': 0.45, '4-mlp.gate_proj': 0.47500000000000003, '4-mlp.up_proj': 0.5, '4-mlp.down_proj': 0.45, '5-self_attn.q_proj': 0.5, '5-self_attn.k_proj': 0.47500000000000003, '5-self_attn.v_proj': 0.525, '5-self_attn.o_proj': 0.47500000000000003, '5-mlp.gate_proj': 0.55, '5-mlp.up_proj': 0.47500000000000003, '5-mlp.down_proj': 0.55, '6-self_attn.q_proj': 0.55, '6-self_attn.k_proj': 0.55, '6-self_attn.v_proj': 0.45, '6-self_attn.o_proj': 0.45, '6-mlp.gate_proj': 0.55, '6-mlp.up_proj': 0.5, '6-mlp.down_proj': 0.5, '7-self_attn.q_proj': 0.55, '7-self_attn.k_proj': 0.525, '7-self_attn.v_proj': 0.55, '7-self_attn.o_proj': 0.5, '7-mlp.gate_proj': 0.5, '7-mlp.up_proj': 0.47500000000000003, '7-mlp.down_proj': 0.525},total_sparsity:0.5032059585492228,loss: 8.9963960647583
sparsity_dict: {'0-self_attn.q_proj': 0.525, '0-self_attn.k_proj': 0.55, '0-self_attn.v_proj': 0.5, '0-self_attn.o_proj': 0.525, '0-mlp.gate_proj': 0.47500000000000003, '0-mlp.up_proj': 0.45, '0-mlp.down_proj': 0.45, '1-self_attn.q_proj': 0.5, '1-self_attn.k_proj': 0.55, '1-self_attn.v_proj': 0.47500000000000003, '1-self_attn.o_proj': 0.45, '1-mlp.gate_proj': 0.45, '1-mlp.up_proj': 0.525, '1-mlp.down_proj': 0.47500000000000003, '2-self_attn.q_proj': 0.45, '2-self_attn.k_proj': 0.47500000000000003, '2-self_attn.v_proj': 0.5, '2-self_attn.o_proj': 0.47500000000000003, '2-mlp.gate_proj': 0.55, '2-mlp.up_proj': 0.55, '2-mlp.down_proj': 0.55, '3-self_attn.q_proj': 0.55, '3-self_attn.k_proj': 0.45, '3-self_attn.v_proj': 0.45, '3-self_attn.o_proj': 0.525, '3-mlp.gate_proj': 0.5, '3-mlp.up_proj': 0.55, '3-mlp.down_proj': 0.5, '4-self_attn.q_proj': 0.45, '4-self_attn.k_proj': 0.525, '4-self_attn.v_proj': 0.45, '4-self_attn.o_proj': 0.5, '4-mlp.gate_proj': 0.5, '4-mlp.up_proj': 0.55, '4-mlp.down_proj': 0.47500000000000003, '5-self_attn.q_proj': 0.525, '5-self_attn.k_proj': 0.47500000000000003, '5-self_attn.v_proj': 0.5, '5-self_attn.o_proj': 0.47500000000000003, '5-mlp.gate_proj': 0.47500000000000003, '5-mlp.up_proj': 0.55, '5-mlp.down_proj': 0.525, '6-self_attn.q_proj': 0.47500000000000003, '6-self_attn.k_proj': 0.47500000000000003, '6-self_attn.v_proj': 0.5, '6-self_attn.o_proj': 0.47500000000000003, '6-mlp.gate_proj': 0.5, '6-mlp.up_proj': 0.45, '6-mlp.down_proj': 0.47500000000000003, '7-self_attn.q_proj': 0.525, '7-self_attn.k_proj': 0.525, '7-self_attn.v_proj': 0.5, '7-self_attn.o_proj': 0.47500000000000003, '7-mlp.gate_proj': 0.47500000000000003, '7-mlp.up_proj': 0.5, '7-mlp.down_proj': 0.45},total_sparsity:0.4965349740932642,loss: 8.893682479858398
sparsity_dict: {'0-self_attn.q_proj': 0.525, '0-self_attn.k_proj': 0.5, '0-self_attn.v_proj': 0.5, '0-self_attn.o_proj': 0.525, '0-mlp.gate_proj': 0.55, '0-mlp.up_proj': 0.5, '0-mlp.down_proj': 0.45, '1-self_attn.q_proj': 0.5, '1-self_attn.k_proj': 0.525, '1-self_attn.v_proj': 0.525, '1-self_attn.o_proj': 0.45, '1-mlp.gate_proj': 0.5, '1-mlp.up_proj': 0.5, '1-mlp.down_proj': 0.47500000000000003, '2-self_attn.q_proj': 0.45, '2-self_attn.k_proj': 0.47500000000000003, '2-self_attn.v_proj': 0.45, '2-self_attn.o_proj': 0.5, '2-mlp.gate_proj': 0.45, '2-mlp.up_proj': 0.55, '2-mlp.down_proj': 0.55, '3-self_attn.q_proj': 0.525, '3-self_attn.k_proj': 0.45, '3-self_attn.v_proj': 0.55, '3-self_attn.o_proj': 0.45, '3-mlp.gate_proj': 0.55, '3-mlp.up_proj': 0.525, '3-mlp.down_proj': 0.55, '4-self_attn.q_proj': 0.5, '4-self_attn.k_proj': 0.47500000000000003, '4-self_attn.v_proj': 0.47500000000000003, '4-self_attn.o_proj': 0.45, '4-mlp.gate_proj': 0.45, '4-mlp.up_proj': 0.525, '4-mlp.down_proj': 0.45, '5-self_attn.q_proj': 0.525, '5-self_attn.k_proj': 0.47500000000000003, '5-self_attn.v_proj': 0.5, '5-self_attn.o_proj': 0.5, '5-mlp.gate_proj': 0.5, '5-mlp.up_proj': 0.47500000000000003, '5-mlp.down_proj': 0.5, '6-self_attn.q_proj': 0.47500000000000003, '6-self_attn.k_proj': 0.55, '6-self_attn.v_proj': 0.45, '6-self_attn.o_proj': 0.45, '6-mlp.gate_proj': 0.55, '6-mlp.up_proj': 0.47500000000000003, '6-mlp.down_proj': 0.55, '7-self_attn.q_proj': 0.525, '7-self_attn.k_proj': 0.5, '7-self_attn.v_proj': 0.55, '7-self_attn.o_proj': 0.5, '7-mlp.gate_proj': 0.5, '7-mlp.up_proj': 0.47500000000000003, '7-mlp.down_proj': 0.45},total_sparsity:0.4993199481865285,loss: 8.938673973083496
sparsity_dict: {'0-self_attn.q_proj': 0.47500000000000003, '0-self_attn.k_proj': 0.525, '0-self_attn.v_proj': 0.47500000000000003, '0-self_attn.o_proj': 0.525, '0-mlp.gate_proj': 0.525, '0-mlp.up_proj': 0.45, '0-mlp.down_proj': 0.45, '1-self_attn.q_proj': 0.47500000000000003, '1-self_attn.k_proj': 0.47500000000000003, '1-self_attn.v_proj': 0.525, '1-self_attn.o_proj': 0.47500000000000003, '1-mlp.gate_proj': 0.525, '1-mlp.up_proj': 0.525, '1-mlp.down_proj': 0.47500000000000003, '2-self_attn.q_proj': 0.47500000000000003, '2-self_attn.k_proj': 0.45, '2-self_attn.v_proj': 0.5, '2-self_attn.o_proj': 0.5, '2-mlp.gate_proj': 0.47500000000000003, '2-mlp.up_proj': 0.55, '2-mlp.down_proj': 0.525, '3-self_attn.q_proj': 0.525, '3-self_attn.k_proj': 0.45, '3-self_attn.v_proj': 0.5, '3-self_attn.o_proj': 0.47500000000000003, '3-mlp.gate_proj': 0.525, '3-mlp.up_proj': 0.5, '3-mlp.down_proj': 0.5, '4-self_attn.q_proj': 0.47500000000000003, '4-self_attn.k_proj': 0.525, '4-self_attn.v_proj': 0.47500000000000003, '4-self_attn.o_proj': 0.5, '4-mlp.gate_proj': 0.47500000000000003, '4-mlp.up_proj': 0.55, '4-mlp.down_proj': 0.47500000000000003, '5-self_attn.q_proj': 0.5, '5-self_attn.k_proj': 0.45, '5-self_attn.v_proj': 0.5, '5-self_attn.o_proj': 0.45, '5-mlp.gate_proj': 0.47500000000000003, '5-mlp.up_proj': 0.525, '5-mlp.down_proj': 0.47500000000000003, '6-self_attn.q_proj': 0.45, '6-self_attn.k_proj': 0.5, '6-self_attn.v_proj': 0.45, '6-self_attn.o_proj': 0.47500000000000003, '6-mlp.gate_proj': 0.55, '6-mlp.up_proj': 0.5, '6-mlp.down_proj': 0.525, '7-self_attn.q_proj': 0.47500000000000003, '7-self_attn.k_proj': 0.525, '7-self_attn.v_proj': 0.525, '7-self_attn.o_proj': 0.45, '7-mlp.gate_proj': 0.47500000000000003, '7-mlp.up_proj': 0.5, '7-mlp.down_proj': 0.525},total_sparsity:0.4974255181347151,loss: 8.908855438232422
sparsity_dict: {'0-self_attn.q_proj': 0.5, '0-self_attn.k_proj': 0.525, '0-self_attn.v_proj': 0.45, '0-self_attn.o_proj': 0.55, '0-mlp.gate_proj': 0.5, '0-mlp.up_proj': 0.47500000000000003, '0-mlp.down_proj': 0.47500000000000003, '1-self_attn.q_proj': 0.55, '1-self_attn.k_proj': 0.5, '1-self_attn.v_proj': 0.45, '1-self_attn.o_proj': 0.5, '1-mlp.gate_proj': 0.47500000000000003, '1-mlp.up_proj': 0.5, '1-mlp.down_proj': 0.45, '2-self_attn.q_proj': 0.47500000000000003, '2-self_attn.k_proj': 0.45, '2-self_attn.v_proj': 0.47500000000000003, '2-self_attn.o_proj': 0.45, '2-mlp.gate_proj': 0.55, '2-mlp.up_proj': 0.525, '2-mlp.down_proj': 0.55, '3-self_attn.q_proj': 0.525, '3-self_attn.k_proj': 0.47500000000000003, '3-self_attn.v_proj': 0.47500000000000003, '3-self_attn.o_proj': 0.47500000000000003, '3-mlp.gate_proj': 0.525, '3-mlp.up_proj': 0.525, '3-mlp.down_proj': 0.525, '4-self_attn.q_proj': 0.47500000000000003, '4-self_attn.k_proj': 0.5, '4-self_attn.v_proj': 0.47500000000000003, '4-self_attn.o_proj': 0.525, '4-mlp.gate_proj': 0.45, '4-mlp.up_proj': 0.525, '4-mlp.down_proj': 0.5, '5-self_attn.q_proj': 0.47500000000000003, '5-self_attn.k_proj': 0.45, '5-self_attn.v_proj': 0.5, '5-self_attn.o_proj': 0.45, '5-mlp.gate_proj': 0.47500000000000003, '5-mlp.up_proj': 0.525, '5-mlp.down_proj': 0.5, '6-self_attn.q_proj': 0.45, '6-self_attn.k_proj': 0.525, '6-self_attn.v_proj': 0.525, '6-self_attn.o_proj': 0.525, '6-mlp.gate_proj': 0.55, '6-mlp.up_proj': 0.47500000000000003, '6-mlp.down_proj': 0.525, '7-self_attn.q_proj': 0.45, '7-self_attn.k_proj': 0.55, '7-self_attn.v_proj': 0.5, '7-self_attn.o_proj': 0.45, '7-mlp.gate_proj': 0.45, '7-mlp.up_proj': 0.5, '7-mlp.down_proj': 0.47500000000000003},total_sparsity:0.49706930051813475,loss: 8.874049186706543
sparsity_dict: {'0-self_attn.q_proj': 0.45, '0-self_attn.k_proj': 0.5, '0-self_attn.v_proj': 0.45, '0-self_attn.o_proj': 0.55, '0-mlp.gate_proj': 0.5, '0-mlp.up_proj': 0.5, '0-mlp.down_proj': 0.45, '1-self_attn.q_proj': 0.525, '1-self_attn.k_proj': 0.525, '1-self_attn.v_proj': 0.47500000000000003, '1-self_attn.o_proj': 0.47500000000000003, '1-mlp.gate_proj': 0.47500000000000003, '1-mlp.up_proj': 0.525, '1-mlp.down_proj': 0.45, '2-self_attn.q_proj': 0.47500000000000003, '2-self_attn.k_proj': 0.45, '2-self_attn.v_proj': 0.47500000000000003, '2-self_attn.o_proj': 0.45, '2-mlp.gate_proj': 0.55, '2-mlp.up_proj': 0.525, '2-mlp.down_proj': 0.55, '3-self_attn.q_proj': 0.55, '3-self_attn.k_proj': 0.45, '3-self_attn.v_proj': 0.45, '3-self_attn.o_proj': 0.5, '3-mlp.gate_proj': 0.5, '3-mlp.up_proj': 0.525, '3-mlp.down_proj': 0.5, '4-self_attn.q_proj': 0.45, '4-self_attn.k_proj': 0.5, '4-self_attn.v_proj': 0.45, '4-self_attn.o_proj': 0.55, '4-mlp.gate_proj': 0.45, '4-mlp.up_proj': 0.525, '4-mlp.down_proj': 0.47500000000000003, '5-self_attn.q_proj': 0.45, '5-self_attn.k_proj': 0.45, '5-self_attn.v_proj': 0.5, '5-self_attn.o_proj': 0.45, '5-mlp.gate_proj': 0.47500000000000003, '5-mlp.up_proj': 0.55, '5-mlp.down_proj': 0.5, '6-self_attn.q_proj': 0.45, '6-self_attn.k_proj': 0.525, '6-self_attn.v_proj': 0.5, '6-self_attn.o_proj': 0.55, '6-mlp.gate_proj': 0.55, '6-mlp.up_proj': 0.45, '6-mlp.down_proj': 0.5, '7-self_attn.q_proj': 0.47500000000000003, '7-self_attn.k_proj': 0.525, '7-self_attn.v_proj': 0.47500000000000003, '7-self_attn.o_proj': 0.45, '7-mlp.gate_proj': 0.47500000000000003, '7-mlp.up_proj': 0.525, '7-mlp.down_proj': 0.5},total_sparsity:0.495514896373057,loss: 8.855602264404297
sparsity_dict: {'0-self_attn.q_proj': 0.45, '0-self_attn.k_proj': 0.5, '0-self_attn.v_proj': 0.47500000000000003, '0-self_attn.o_proj': 0.55, '0-mlp.gate_proj': 0.525, '0-mlp.up_proj': 0.5, '0-mlp.down_proj': 0.45, '1-self_attn.q_proj': 0.55, '1-self_attn.k_proj': 0.55, '1-self_attn.v_proj': 0.47500000000000003, '1-self_attn.o_proj': 0.45, '1-mlp.gate_proj': 0.47500000000000003, '1-mlp.up_proj': 0.55, '1-mlp.down_proj': 0.47500000000000003, '2-self_attn.q_proj': 0.5, '2-self_attn.k_proj': 0.525, '2-self_attn.v_proj': 0.5, '2-self_attn.o_proj': 0.47500000000000003, '2-mlp.gate_proj': 0.525, '2-mlp.up_proj': 0.55, '2-mlp.down_proj': 0.55, '3-self_attn.q_proj': 0.55, '3-self_attn.k_proj': 0.45, '3-self_attn.v_proj': 0.45, '3-self_attn.o_proj': 0.525, '3-mlp.gate_proj': 0.5, '3-mlp.up_proj': 0.55, '3-mlp.down_proj': 0.5, '4-self_attn.q_proj': 0.45, '4-self_attn.k_proj': 0.5, '4-self_attn.v_proj': 0.45, '4-self_attn.o_proj': 0.55, '4-mlp.gate_proj': 0.47500000000000003, '4-mlp.up_proj': 0.5, '4-mlp.down_proj': 0.47500000000000003, '5-self_attn.q_proj': 0.45, '5-self_attn.k_proj': 0.45, '5-self_attn.v_proj': 0.47500000000000003, '5-self_attn.o_proj': 0.47500000000000003, '5-mlp.gate_proj': 0.5, '5-mlp.up_proj': 0.55, '5-mlp.down_proj': 0.525, '6-self_attn.q_proj': 0.47500000000000003, '6-self_attn.k_proj': 0.55, '6-self_attn.v_proj': 0.5, '6-self_attn.o_proj': 0.55, '6-mlp.gate_proj': 0.525, '6-mlp.up_proj': 0.45, '6-mlp.down_proj': 0.5, '7-self_attn.q_proj': 0.47500000000000003, '7-self_attn.k_proj': 0.525, '7-self_attn.v_proj': 0.47500000000000003, '7-self_attn.o_proj': 0.47500000000000003, '7-mlp.gate_proj': 0.47500000000000003, '7-mlp.up_proj': 0.525, '7-mlp.down_proj': 0.5},total_sparsity:0.5021049222797926,loss: 8.97000789642334
sparsity_dict: {'0-self_attn.q_proj': 0.47500000000000003, '0-self_attn.k_proj': 0.5, '0-self_attn.v_proj': 0.525, '0-self_attn.o_proj': 0.525, '0-mlp.gate_proj': 0.525, '0-mlp.up_proj': 0.525, '0-mlp.down_proj': 0.45, '1-self_attn.q_proj': 0.525, '1-self_attn.k_proj': 0.525, '1-self_attn.v_proj': 0.47500000000000003, '1-self_attn.o_proj': 0.45, '1-mlp.gate_proj': 0.47500000000000003, '1-mlp.up_proj': 0.45, '1-mlp.down_proj': 0.45, '2-self_attn.q_proj': 0.47500000000000003, '2-self_attn.k_proj': 0.47500000000000003, '2-self_attn.v_proj': 0.5, '2-self_attn.o_proj': 0.45, '2-mlp.gate_proj': 0.5, '2-mlp.up_proj': 0.5, '2-mlp.down_proj': 0.525, '3-self_attn.q_proj': 0.55, '3-self_attn.k_proj': 0.45, '3-self_attn.v_proj': 0.45, '3-self_attn.o_proj': 0.525, '3-mlp.gate_proj': 0.5, '3-mlp.up_proj': 0.55, '3-mlp.down_proj': 0.5, '4-self_attn.q_proj': 0.45, '4-self_attn.k_proj': 0.45, '4-self_attn.v_proj': 0.45, '4-self_attn.o_proj': 0.55, '4-mlp.gate_proj': 0.5, '4-mlp.up_proj': 0.55, '4-mlp.down_proj': 0.47500000000000003, '5-self_attn.q_proj': 0.47500000000000003, '5-self_attn.k_proj': 0.45, '5-self_attn.v_proj': 0.5, '5-self_attn.o_proj': 0.525, '5-mlp.gate_proj': 0.5, '5-mlp.up_proj': 0.55, '5-mlp.down_proj': 0.45, '6-self_attn.q_proj': 0.45, '6-self_attn.k_proj': 0.5, '6-self_attn.v_proj': 0.5, '6-self_attn.o_proj': 0.5, '6-mlp.gate_proj': 0.55, '6-mlp.up_proj': 0.55, '6-mlp.down_proj': 0.5, '7-self_attn.q_proj': 0.5, '7-self_attn.k_proj': 0.5, '7-self_attn.v_proj': 0.47500000000000003, '7-self_attn.o_proj': 0.5, '7-mlp.gate_proj': 0.47500000000000003, '7-mlp.up_proj': 0.525, '7-mlp.down_proj': 0.55},total_sparsity:0.499854274611399,loss: 8.91429328918457
sparsity_dict: {'0-self_attn.q_proj': 0.45, '0-self_attn.k_proj': 0.5, '0-self_attn.v_proj': 0.45, '0-self_attn.o_proj': 0.5, '0-mlp.gate_proj': 0.5, '0-mlp.up_proj': 0.5, '0-mlp.down_proj': 0.45, '1-self_attn.q_proj': 0.5, '1-self_attn.k_proj': 0.525, '1-self_attn.v_proj': 0.5, '1-self_attn.o_proj': 0.5, '1-mlp.gate_proj': 0.45, '1-mlp.up_proj': 0.55, '1-mlp.down_proj': 0.47500000000000003, '2-self_attn.q_proj': 0.525, '2-self_attn.k_proj': 0.5, '2-self_attn.v_proj': 0.525, '2-self_attn.o_proj': 0.525, '2-mlp.gate_proj': 0.47500000000000003, '2-mlp.up_proj': 0.55, '2-mlp.down_proj': 0.5, '3-self_attn.q_proj': 0.55, '3-self_attn.k_proj': 0.5, '3-self_attn.v_proj': 0.525, '3-self_attn.o_proj': 0.5, '3-mlp.gate_proj': 0.45, '3-mlp.up_proj': 0.525, '3-mlp.down_proj': 0.47500000000000003, '4-self_attn.q_proj': 0.45, '4-self_attn.k_proj': 0.55, '4-self_attn.v_proj': 0.525, '4-self_attn.o_proj': 0.5, '4-mlp.gate_proj': 0.55, '4-mlp.up_proj': 0.525, '4-mlp.down_proj': 0.45, '5-self_attn.q_proj': 0.55, '5-self_attn.k_proj': 0.47500000000000003, '5-self_attn.v_proj': 0.525, '5-self_attn.o_proj': 0.5, '5-mlp.gate_proj': 0.47500000000000003, '5-mlp.up_proj': 0.47500000000000003, '5-mlp.down_proj': 0.55, '6-self_attn.q_proj': 0.47500000000000003, '6-self_attn.k_proj': 0.5, '6-self_attn.v_proj': 0.47500000000000003, '6-self_attn.o_proj': 0.47500000000000003, '6-mlp.gate_proj': 0.525, '6-mlp.up_proj': 0.525, '6-mlp.down_proj': 0.47500000000000003, '7-self_attn.q_proj': 0.525, '7-self_attn.k_proj': 0.525, '7-self_attn.v_proj': 0.45, '7-self_attn.o_proj': 0.525, '7-mlp.gate_proj': 0.525, '7-mlp.up_proj': 0.525, '7-mlp.down_proj': 0.55},total_sparsity:0.502428756476684,loss: 8.981809616088867
sparsity_dict: {'0-self_attn.q_proj': 0.47500000000000003, '0-self_attn.k_proj': 0.5, '0-self_attn.v_proj': 0.47500000000000003, '0-self_attn.o_proj': 0.5, '0-mlp.gate_proj': 0.45, '0-mlp.up_proj': 0.55, '0-mlp.down_proj': 0.55, '1-self_attn.q_proj': 0.55, '1-self_attn.k_proj': 0.55, '1-self_attn.v_proj': 0.5, '1-self_attn.o_proj': 0.5, '1-mlp.gate_proj': 0.47500000000000003, '1-mlp.up_proj': 0.47500000000000003, '1-mlp.down_proj': 0.45, '2-self_attn.q_proj': 0.525, '2-self_attn.k_proj': 0.525, '2-self_attn.v_proj': 0.55, '2-self_attn.o_proj': 0.525, '2-mlp.gate_proj': 0.5, '2-mlp.up_proj': 0.525, '2-mlp.down_proj': 0.55, '3-self_attn.q_proj': 0.55, '3-self_attn.k_proj': 0.55, '3-self_attn.v_proj': 0.45, '3-self_attn.o_proj': 0.5, '3-mlp.gate_proj': 0.5, '3-mlp.up_proj': 0.47500000000000003, '3-mlp.down_proj': 0.47500000000000003, '4-self_attn.q_proj': 0.55, '4-self_attn.k_proj': 0.5, '4-self_attn.v_proj': 0.5, '4-self_attn.o_proj': 0.525, '4-mlp.gate_proj': 0.525, '4-mlp.up_proj': 0.55, '4-mlp.down_proj': 0.55, '5-self_attn.q_proj': 0.45, '5-self_attn.k_proj': 0.55, '5-self_attn.v_proj': 0.525, '5-self_attn.o_proj': 0.45, '5-mlp.gate_proj': 0.5, '5-mlp.up_proj': 0.5, '5-mlp.down_proj': 0.45, '6-self_attn.q_proj': 0.45, '6-self_attn.k_proj': 0.55, '6-self_attn.v_proj': 0.5, '6-self_attn.o_proj': 0.45, '6-mlp.gate_proj': 0.5, '6-mlp.up_proj': 0.45, '6-mlp.down_proj': 0.5, '7-self_attn.q_proj': 0.47500000000000003, '7-self_attn.k_proj': 0.55, '7-self_attn.v_proj': 0.525, '7-self_attn.o_proj': 0.47500000000000003, '7-mlp.gate_proj': 0.5, '7-mlp.up_proj': 0.525, '7-mlp.down_proj': 0.525},total_sparsity:0.5039831606217616,loss: 9.018119812011719
sparsity_dict: {'0-self_attn.q_proj': 0.5, '0-self_attn.k_proj': 0.525, '0-self_attn.v_proj': 0.45, '0-self_attn.o_proj': 0.55, '0-mlp.gate_proj': 0.5, '0-mlp.up_proj': 0.47500000000000003, '0-mlp.down_proj': 0.47500000000000003, '1-self_attn.q_proj': 0.525, '1-self_attn.k_proj': 0.47500000000000003, '1-self_attn.v_proj': 0.45, '1-self_attn.o_proj': 0.47500000000000003, '1-mlp.gate_proj': 0.47500000000000003, '1-mlp.up_proj': 0.5, '1-mlp.down_proj': 0.45, '2-self_attn.q_proj': 0.47500000000000003, '2-self_attn.k_proj': 0.45, '2-self_attn.v_proj': 0.47500000000000003, '2-self_attn.o_proj': 0.45, '2-mlp.gate_proj': 0.55, '2-mlp.up_proj': 0.525, '2-mlp.down_proj': 0.55, '3-self_attn.q_proj': 0.525, '3-self_attn.k_proj': 0.47500000000000003, '3-self_attn.v_proj': 0.47500000000000003, '3-self_attn.o_proj': 0.47500000000000003, '3-mlp.gate_proj': 0.525, '3-mlp.up_proj': 0.525, '3-mlp.down_proj': 0.525, '4-self_attn.q_proj': 0.47500000000000003, '4-self_attn.k_proj': 0.5, '4-self_attn.v_proj': 0.47500000000000003, '4-self_attn.o_proj': 0.525, '4-mlp.gate_proj': 0.45, '4-mlp.up_proj': 0.525, '4-mlp.down_proj': 0.5, '5-self_attn.q_proj': 0.47500000000000003, '5-self_attn.k_proj': 0.45, '5-self_attn.v_proj': 0.5, '5-self_attn.o_proj': 0.45, '5-mlp.gate_proj': 0.47500000000000003, '5-mlp.up_proj': 0.525, '5-mlp.down_proj': 0.5, '6-self_attn.q_proj': 0.45, '6-self_attn.k_proj': 0.525, '6-self_attn.v_proj': 0.525, '6-self_attn.o_proj': 0.525, '6-mlp.gate_proj': 0.55, '6-mlp.up_proj': 0.47500000000000003, '6-mlp.down_proj': 0.525, '7-self_attn.q_proj': 0.45, '7-self_attn.k_proj': 0.55, '7-self_attn.v_proj': 0.5, '7-self_attn.o_proj': 0.45, '7-mlp.gate_proj': 0.45, '7-mlp.up_proj': 0.5, '7-mlp.down_proj': 0.47500000000000003},total_sparsity:0.49629209844559585,loss: 8.854601860046387
sparsity_dict: {'0-self_attn.q_proj': 0.525, '0-self_attn.k_proj': 0.525, '0-self_attn.v_proj': 0.45, '0-self_attn.o_proj': 0.55, '0-mlp.gate_proj': 0.5, '0-mlp.up_proj': 0.47500000000000003, '0-mlp.down_proj': 0.47500000000000003, '1-self_attn.q_proj': 0.525, '1-self_attn.k_proj': 0.47500000000000003, '1-self_attn.v_proj': 0.45, '1-self_attn.o_proj': 0.47500000000000003, '1-mlp.gate_proj': 0.45, '1-mlp.up_proj': 0.5, '1-mlp.down_proj': 0.45, '2-self_attn.q_proj': 0.47500000000000003, '2-self_attn.k_proj': 0.45, '2-self_attn.v_proj': 0.47500000000000003, '2-self_attn.o_proj': 0.45, '2-mlp.gate_proj': 0.55, '2-mlp.up_proj': 0.525, '2-mlp.down_proj': 0.55, '3-self_attn.q_proj': 0.5, '3-self_attn.k_proj': 0.5, '3-self_attn.v_proj': 0.47500000000000003, '3-self_attn.o_proj': 0.45, '3-mlp.gate_proj': 0.5, '3-mlp.up_proj': 0.525, '3-mlp.down_proj': 0.525, '4-self_attn.q_proj': 0.47500000000000003, '4-self_attn.k_proj': 0.5, '4-self_attn.v_proj': 0.47500000000000003, '4-self_attn.o_proj': 0.525, '4-mlp.gate_proj': 0.45, '4-mlp.up_proj': 0.525, '4-mlp.down_proj': 0.525, '5-self_attn.q_proj': 0.47500000000000003, '5-self_attn.k_proj': 0.45, '5-self_attn.v_proj': 0.5, '5-self_attn.o_proj': 0.45, '5-mlp.gate_proj': 0.47500000000000003, '5-mlp.up_proj': 0.525, '5-mlp.down_proj': 0.5, '6-self_attn.q_proj': 0.45, '6-self_attn.k_proj': 0.525, '6-self_attn.v_proj': 0.525, '6-self_attn.o_proj': 0.5, '6-mlp.gate_proj': 0.55, '6-mlp.up_proj': 0.47500000000000003, '6-mlp.down_proj': 0.525, '7-self_attn.q_proj': 0.47500000000000003, '7-self_attn.k_proj': 0.55, '7-self_attn.v_proj': 0.5, '7-self_attn.o_proj': 0.45, '7-mlp.gate_proj': 0.47500000000000003, '7-mlp.up_proj': 0.5, '7-mlp.down_proj': 0.47500000000000003},total_sparsity:0.49629209844559585,loss: 8.858917236328125
